"site.id","lat","lon","day","month","year","date","survey.conducted","survey.id","data.type","species","age","individual.id","time.to.detect","count","pass.id","survey.pass"
1199,42.21073,-75.386054,14,8,1997,"8/14/1997",1,232,"PO","DOCH","adult",NA,NA,1,1,"232_1"
1025,42.127764,-79.437709,2,6,1999,"6/2/1999",1,233,"PO","DOCH","NR",NA,NA,1,1,"233_1"
1215,42.215065,-75.447977,15,5,1998,"5/15/1998",1,234,"PO","DOCH","NR",NA,NA,1,1,"234_1"
1212,42.214615,-75.726205,8,7,1997,"7/8/1997",1,235,"PO","DOCH","NR",NA,NA,1,1,"235_1"
1221,42.218449,-74.818279,24,6,1998,"6/24/1998",1,236,"PO","DOCH","adult",NA,NA,1,1,"236_1"
1220,42.217992,-75.423824,27,9,1996,"9/27/1996",1,237,"PO","DOCH","NR",NA,NA,1,1,"237_1"
1072,42.155961,-78.866842,16,7,1998,"7/16/1998",1,238,"PO","DOCH","NR",NA,NA,1,1,"238_1"
1136,42.176963,-78.23821,19,9,1997,"9/19/1997",1,239,"PO","DOCH","NR",NA,NA,1,1,"239_1"
1067,42.155199,-78.937538,9,6,1998,"6/9/1998",1,240,"PO","DOCH","NR",NA,NA,1,1,"240_1"
1218,42.215674,-76.354297,6,7,1995,"7/6/1995",1,241,"PO","DOCH","NR",NA,NA,1,1,"241_1"
1207,42.213655,-76.572,25,7,1995,"7/25/1995",1,242,"PO","DOCH","NR",NA,NA,1,1,"242_1"
1162,42.192873,-77.693343,25,7,1997,"7/25/1997",1,243,"PO","DOCH","NR",NA,NA,1,1,"243_1"
1239,42.222809,-75.958468,2,10,1996,"10/2/1996",1,244,"PO","DOCH","NR",NA,NA,1,1,"244_1"
1227,42.220812,-76.192932,13,7,1999,"7/13/1999",1,245,"PO","DOCH","NR",NA,NA,1,1,"245_1"
1137,42.177147,-78.384749,3,8,1997,"8/3/1997",1,246,"PO","DOCH","NR",NA,NA,1,1,"246_1"
1111,42.169522,-78.639698,14,7,1998,"7/14/1998",1,247,"PO","DOCH","NR",NA,NA,1,1,"247_1"
1145,42.180689,-78.301704,28,8,1998,"8/28/1998",1,248,"PO","DOCH","NR",NA,NA,1,1,"248_1"
1144,42.180364,-78.330737,28,8,1998,"8/28/1998",1,249,"PO","DOCH","NR",NA,NA,1,1,"249_1"
1259,42.230314,-75.776883,16,4,1998,"4/16/1998",1,250,"PO","DOCH","NR",NA,NA,1,1,"250_1"
1248,42.226655,-76.526437,29,8,1996,"8/29/1996",1,251,"PO","DOCH","NR",NA,NA,1,1,"251_1"
1274,42.237172,-75.453281,27,9,1996,"9/27/1996",1,252,"PO","DOCH","NR",NA,NA,1,1,"252_1"
1159,42.192258,-78.268022,15,5,1999,"5/15/1999",1,253,"PO","DOCH","NR",NA,NA,1,1,"253_1"
1284,42.240342,-74.39782,16,4,1997,"4/16/1997",1,254,"PO","DOCH","adult",NA,NA,1,1,"254_1"
1226,42.220179,-77.42981,7,5,1997,"5/7/1997",1,255,"PO","DOCH","NR",NA,NA,1,1,"255_1"
1064,42.15207,-79.655924,28,5,1999,"5/28/1999",1,256,"PO","DOCH","NR",NA,NA,1,1,"256_1"
1126,42.175033,-79.098865,2,8,1999,"8/2/1999",1,257,"PO","DOCH","NR",NA,NA,1,1,"257_1"
1204,42.213279,-77.932775,10,6,1999,"6/10/1999",1,258,"PO","DOCH","NR",NA,NA,1,1,"258_1"
1160,42.192319,-78.716384,0,6,1991,"5/31/1991",1,259,"PO","DOCH","NR",NA,NA,1,1,"259_1"
1205,42.213385,-78.050821,18,9,1997,"9/18/1997",1,260,"PO","DOCH","NR",NA,NA,1,1,"260_1"
1123,42.174277,-79.373572,13,8,1999,"8/13/1999",1,261,"PO","DOCH","NR",NA,NA,1,1,"261_1"
1168,42.194697,-78.839631,17,7,1998,"7/17/1998",1,262,"PO","DOCH","NR",NA,NA,1,1,"262_1"
1312,42.262185,-75.572956,24,7,1998,"7/24/1998",1,263,"PO","DOCH","NR",NA,NA,1,1,"263_1"
1252,42.227939,-77.88027,10,6,1999,"6/10/1999",1,264,"PO","DOCH","NR",NA,NA,1,1,"264_1"
1175,42.200198,-78.839855,13,10,1999,"10/13/1999",1,265,"PO","DOCH","NR",NA,NA,1,1,"265_1"
1256,42.228916,-77.879119,15,9,1997,"9/15/1997",1,266,"PO","DOCH","NR",NA,NA,1,1,"266_1"
1319,42.267478,-75.35437,21,5,1998,"5/21/1998",1,267,"PO","DOCH","adult",NA,NA,1,1,"267_1"
1194,42.210427,-78.691377,25,5,1998,"5/25/1998",1,268,"PO","DOCH","NR",NA,NA,1,1,"268_1"
1119,42.171619,-79.760333,20,8,1997,"8/20/1997",1,269,"PO","DOCH","NR",NA,NA,1,1,"269_1"
1255,42.228654,-78.128144,19,9,1997,"9/19/1997",1,270,"PO","DOCH","NR",NA,NA,1,1,"270_1"
1328,42.271813,-75.050097,13,5,1998,"5/13/1998",1,271,"PO","DOCH","adult",NA,NA,1,1,"271_1"
1330,42.271874,-75.645492,20,7,1998,"7/20/1998",1,272,"PO","DOCH","NR",NA,NA,1,1,"272_1"
1333,42.273672,-75.426102,11,6,1998,"6/11/1998",1,273,"PO","DOCH","NR",NA,NA,1,1,"273_1"
1216,42.215155,-78.695492,14,7,1998,"7/14/1998",1,274,"PO","DOCH","NR",NA,NA,1,1,"274_1"
1249,42.226694,-78.344977,31,8,1998,"8/31/1998",1,275,"PO","DOCH","NR",NA,NA,1,1,"275_1"
1170,42.194717,-79.330209,21,7,1999,"7/21/1999",1,276,"PO","DOCH","NR",NA,NA,1,1,"276_1"
1292,42.247876,-77.668247,30,5,1999,"5/30/1999",1,277,"PO","DOCH","NR",NA,NA,1,1,"277_1"
1300,42.25478,-77.404213,8,8,1998,"8/8/1998",1,278,"PO","DOCH","NR",NA,NA,1,1,"278_1"
1321,42.268861,-76.682664,20,5,1995,"5/20/1995",1,279,"PO","DOCH","NR",NA,NA,1,1,"279_1"
1301,42.255396,-77.454553,29,5,1999,"5/29/1999",1,280,"PO","DOCH","NR",NA,NA,1,1,"280_1"
1291,42.246466,-77.841989,18,9,1997,"9/18/1997",1,281,"PO","DOCH","NR",NA,NA,1,1,"281_1"
1304,42.256753,-77.405587,16,8,1998,"8/16/1998",1,282,"PO","DOCH","NR",NA,NA,1,1,"282_1"
1316,42.26518,-76.96404,27,7,1996,"7/27/1996",1,283,"PO","DOCH","NR",NA,NA,1,1,"283_1"
1347,42.279365,-74.104138,22,8,1999,"8/22/1999",1,284,"PO","DOCH","adult",NA,NA,1,1,"284_1"
1355,42.281977,-74.224833,6,6,1998,"6/6/1998",1,285,"PO","DOCH","adult",NA,NA,1,1,"285_1"
1296,42.249879,-77.865856,25,5,1998,"5/25/1998",1,286,"PO","DOCH","NR",NA,NA,1,1,"286_1"
1192,42.21039,-79.186494,15,5,1997,"5/15/1997",1,287,"PO","DOCH","NR",NA,NA,1,1,"287_1"
1250,42.227456,-78.763151,17,10,1999,"10/17/1999",1,288,"PO","DOCH","NR",NA,NA,1,1,"288_1"
1372,42.289855,-74.944944,20,7,1998,"7/20/1998",1,289,"PO","DOCH","adult",NA,NA,1,1,"289_1"
1365,42.285466,-76.01149,9,7,1996,"7/9/1996",1,290,"PO","DOCH","NR",NA,NA,1,1,"290_1"
1263,42.232295,-78.677538,29,6,1999,"6/29/1999",1,291,"PO","DOCH","NR",NA,NA,1,1,"291_1"
1273,42.237053,-78.532028,8,7,1999,"7/8/1999",1,292,"PO","DOCH","NR",NA,NA,1,1,"292_1"
1382,42.293034,-74.595451,16,8,1999,"8/16/1999",1,293,"PO","DOCH","adult",NA,NA,1,1,"293_1"
1269,42.233481,-78.726635,15,7,1998,"7/15/1998",1,294,"PO","DOCH","NR",NA,NA,1,1,"294_1"
1282,42.240084,-78.536101,2,7,1996,"7/2/1996",1,295,"PO","DOCH","NR",NA,NA,1,1,"295_1"
1278,42.238347,-78.659057,17,7,1998,"7/17/1998",1,296,"PO","DOCH","NR",NA,NA,1,1,"296_1"
1310,42.26176,-77.960844,4,8,1998,"8/4/1998",1,297,"PO","DOCH","NR",NA,NA,1,1,"297_1"
1325,42.270609,-77.649203,14,9,1997,"9/14/1997",1,298,"PO","DOCH","NR",NA,NA,1,1,"298_1"
1405,42.301339,-75.27753,23,6,1998,"6/23/1998",1,299,"PO","DOCH","adult",NA,NA,1,1,"299_1"
1314,42.263972,-78.087557,4,8,1998,"8/4/1998",1,300,"PO","DOCH","NR",NA,NA,1,1,"300_1"
1246,42.225666,-79.32345,20,8,1997,"8/20/1997",1,301,"PO","DOCH","NR",NA,NA,1,1,"301_1"
1305,42.257803,-78.383253,14,6,1998,"6/14/1998",1,302,"PO","DOCH","NR",NA,NA,1,1,"302_1"
1423,42.310428,-74.401937,6,6,1998,"6/6/1998",1,303,"PO","DOCH","adult",NA,NA,1,1,"303_1"
1322,42.269956,-78.121968,31,7,1998,"7/31/1998",1,304,"PO","DOCH","NR",NA,NA,1,1,"304_1"
1352,42.280241,-77.848702,30,9,1999,"9/30/1999",1,305,"PO","DOCH","NR",NA,NA,1,1,"305_1"
1441,42.313423,-75.740407,6,9,1996,"9/6/1996",1,306,"PO","DOCH","NR",NA,NA,1,1,"306_1"
1428,42.312059,-74.023029,7,5,1997,"5/7/1997",1,307,"PO","DOCH","adult",NA,NA,1,1,"307_1"
1436,42.313052,-75.872527,10,7,1999,"7/10/1999",1,308,"PO","DOCH","NR",NA,NA,1,1,"308_1"
1369,42.288222,-77.612365,1,10,1997,"10/1/1997",1,309,"PO","DOCH","NR",NA,NA,1,1,"309_1"
1358,42.28295,-77.89708,30,9,1999,"9/30/1999",1,310,"PO","DOCH","NR",NA,NA,1,1,"310_1"
1354,42.281374,-77.969662,4,8,1998,"8/4/1998",1,311,"PO","DOCH","NR",NA,NA,1,1,"311_1"
1362,42.283698,-77.898452,8,7,1998,"7/8/1998",1,312,"PO","DOCH","NR",NA,NA,1,1,"312_1"
1462,42.320099,-75.669078,20,7,1998,"7/20/1998",1,313,"PO","DOCH","NR",NA,NA,1,1,"313_1"
1473,42.322671,-75.233816,21,5,1998,"5/21/1998",1,314,"PO","DOCH","adult",NA,NA,1,1,"314_1"
1449,42.314539,-76.51967,16,9,1995,"9/16/1995",1,315,"PO","DOCH","NR",NA,NA,1,1,"315_1"
1475,42.322734,-75.730196,25,6,2003,"6/25/2003",1,316,"PO","DOCH","NR",NA,NA,1,1,"316_1"
1374,42.291204,-77.804166,25,8,1998,"8/25/1998",1,317,"PO","DOCH","NR",NA,NA,1,1,"317_1"
1379,42.29266,-77.838151,7,7,1998,"7/7/1998",1,318,"PO","DOCH","NR",NA,NA,1,1,"318_1"
1385,42.293362,-77.912395,6,8,1998,"8/6/1998",1,319,"PO","DOCH","NR",NA,NA,1,1,"319_1"
1332,42.272841,-78.63755,22,7,1998,"7/22/1998",1,320,"PO","DOCH","NR",NA,NA,1,1,"320_1"
1486,42.326231,-76.490166,2,10,1999,"10/2/1999",1,321,"PO","DOCH","NR",NA,NA,1,1,"321_1"
1511,42.33784,-74.452752,19,9,1997,"9/19/1997",1,322,"PO","DOCH","adult",NA,NA,1,1,"322_1"
1527,42.341037,-75.428572,24,6,1998,"6/24/1998",1,323,"PO","DOCH","NR",NA,NA,1,1,"323_1"
1502,42.32992,-76.70036,14,7,1999,"7/14/1999",1,324,"PO","DOCH","NR",NA,NA,1,1,"324_1"
1531,42.341926,-75.429362,8,6,1998,"6/8/1998",1,325,"PO","DOCH","NR",NA,NA,1,1,"325_1"
1448,42.31439,-77.549411,24,7,1998,"7/24/1998",1,326,"PO","DOCH","NR",NA,NA,1,1,"326_1"
1331,42.272216,-79.024891,7,10,1999,"10/7/1999",1,327,"PO","DOCH","NR",NA,NA,1,1,"327_1"
1476,42.322871,-77.157399,28,9,1999,"9/28/1999",1,328,"PO","DOCH","NR",NA,NA,1,1,"328_1"
1568,42.350907,-75.089305,27,5,1998,"5/27/1998",1,329,"PO","DOCH","adult",NA,NA,1,1,"329_1"
1413,42.304999,-78.245325,6,7,1997,"7/6/1997",1,330,"PO","DOCH","NR",NA,NA,1,1,"330_1"
1565,42.35071,-75.455145,24,6,1998,"6/24/1998",1,331,"PO","DOCH","NR",NA,NA,1,1,"331_1"
1430,42.312567,-78.031957,7,10,1997,"10/7/1997",1,332,"PO","DOCH","NR",NA,NA,1,1,"332_1"
1577,42.352989,-75.295623,26,8,1996,"8/26/1996",1,333,"PO","DOCH","adult",NA,NA,1,1,"333_1"
1392,42.297354,-78.589651,19,8,1995,"8/19/1995",1,334,"PO","DOCH","NR",NA,NA,1,1,"334_1"
1461,42.319135,-77.932456,6,8,1998,"8/6/1998",1,335,"PO","DOCH","NR",NA,NA,1,1,"335_1"
1581,42.356398,-75.453788,15,6,1998,"6/15/1998",1,336,"PO","DOCH","NR",NA,NA,1,1,"336_1"
1485,42.325973,-77.713076,14,9,1997,"9/14/1997",1,337,"PO","DOCH","NR",NA,NA,1,1,"337_1"
1555,42.34625,-76.648755,22,4,1998,"4/22/1998",1,338,"PO","DOCH","NR",NA,NA,1,1,"338_1"
1538,42.343491,-76.830778,14,7,1999,"7/14/1999",1,339,"PO","DOCH","NR",NA,NA,1,1,"339_1"
1338,42.275172,-79.368311,19,5,1998,"5/19/1998",1,340,"PO","DOCH","NR",NA,NA,1,1,"340_1"
1378,42.29248,-78.944418,26,10,1999,"10/26/1999",1,341,"PO","DOCH","NR",NA,NA,1,1,"341_1"
1490,42.326915,-77.773051,30,9,1999,"9/30/1999",1,342,"PO","DOCH","NR",NA,NA,1,1,"342_1"
1434,42.312941,-78.319977,12,9,1999,"9/12/1999",1,343,"PO","DOCH","NR",NA,NA,1,1,"343_1"
1443,42.313835,-78.320371,12,9,1999,"9/12/1999",1,344,"PO","DOCH","NR",NA,NA,1,1,"344_1"
1564,42.350427,-76.679896,27,4,1998,"4/27/1998",1,345,"PO","DOCH","NR",NA,NA,1,1,"345_1"
1495,42.329029,-77.797238,30,9,1999,"9/30/1999",1,346,"PO","DOCH","NR",NA,NA,1,1,"346_1"
1500,42.329798,-77.798946,30,9,1999,"9/30/1999",1,347,"PO","DOCH","NR",NA,NA,1,1,"347_1"
1446,42.314177,-78.400521,26,6,1998,"6/26/1998",1,348,"PO","DOCH","NR",NA,NA,1,1,"348_1"
1488,42.326729,-77.977267,12,8,1998,"8/12/1998",1,349,"PO","DOCH","NR",NA,NA,1,1,"349_1"
1599,42.364483,-75.47231,11,6,1998,"6/11/1998",1,350,"PO","DOCH","NR",NA,NA,1,1,"350_1"
1566,42.35087,-76.858589,28,8,1998,"8/28/1998",1,351,"PO","DOCH","NR",NA,NA,1,1,"351_1"
1572,42.351443,-76.857125,28,5,1997,"5/28/1997",1,352,"PO","DOCH","NR",NA,NA,1,1,"352_1"
1598,42.364166,-75.743521,22,7,1998,"7/22/1998",1,353,"PO","DOCH","NR",NA,NA,1,1,"353_1"
1606,42.366743,-75.098565,30,5,1999,"5/30/1999",1,354,"PO","DOCH","adult",NA,NA,1,1,"354_1"
1491,42.327238,-78.074366,4,8,1998,"8/4/1998",1,355,"PO","DOCH","NR",NA,NA,1,1,"355_1"
1469,42.321839,-78.271289,19,6,1998,"6/19/1998",1,356,"PO","DOCH","NR",NA,NA,1,1,"356_1"
1471,42.322134,-78.272717,19,6,1998,"6/19/1998",1,357,"PO","DOCH","NR",NA,NA,1,1,"357_1"
1611,42.368848,-75.752658,22,7,1998,"7/22/1998",1,358,"PO","DOCH","NR",NA,NA,1,1,"358_1"
1614,42.369343,-74.288113,6,5,1998,"5/6/1998",1,359,"PO","DOCH","adult",NA,NA,1,1,"359_1"
1429,42.31251,-78.681848,21,5,1998,"5/21/1998",1,360,"PO","DOCH","NR",NA,NA,1,1,"360_1"
1525,42.340977,-77.812388,30,9,1999,"9/30/1999",1,361,"PO","DOCH","NR",NA,NA,1,1,"361_1"
1489,42.326783,-78.402061,14,6,1998,"6/14/1998",1,362,"PO","DOCH","NR",NA,NA,1,1,"362_1"
1422,42.309652,-78.977571,26,10,1999,"10/26/1999",1,363,"PO","DOCH","NR",NA,NA,1,1,"363_1"
1624,42.375336,-76.158415,11,10,1996,"10/11/1996",1,364,"PO","DOCH","NR",NA,NA,1,1,"364_1"
1579,42.353466,-77.535382,29,5,1999,"5/29/1999",1,365,"PO","DOCH","NR",NA,NA,1,1,"365_1"
1505,42.333754,-78.331869,3,6,1998,"6/3/1998",1,366,"PO","DOCH","NR",NA,NA,1,1,"366_1"
1439,42.313257,-78.977394,26,10,1999,"10/26/1999",1,367,"PO","DOCH","NR",NA,NA,1,1,"367_1"
1494,42.32895,-78.610171,19,9,1998,"9/19/1998",1,368,"PO","DOCH","NR",NA,NA,1,1,"368_1"
1593,42.361557,-77.431182,24,5,1998,"5/24/1998",1,369,"PO","DOCH","NR",NA,NA,1,1,"369_1"
1416,42.305646,-79.347197,19,5,1998,"5/19/1998",1,370,"PO","DOCH","NR",NA,NA,1,1,"370_1"
1595,42.363014,-77.444223,28,5,1999,"5/28/1999",1,371,"PO","DOCH","NR",NA,NA,1,1,"371_1"
1543,42.343992,-78.231546,29,7,1997,"7/29/1997",1,372,"PO","DOCH","NR",NA,NA,1,1,"372_1"
1684,42.392359,-75.42447,15,7,1998,"7/15/1998",1,373,"PO","DOCH","NR",NA,NA,1,1,"373_1"
1459,42.317697,-79.18207,26,5,1998,"5/26/1998",1,374,"PO","DOCH","NR",NA,NA,1,1,"374_1"
1691,42.39471,-75.411556,6,8,1998,"8/6/1998",1,375,"PO","DOCH","NR",NA,NA,1,1,"375_1"
1678,42.390112,-76.260667,2,10,1996,"10/2/1996",1,376,"PO","DOCH","NR",NA,NA,1,1,"376_1"
1563,42.350085,-78.326784,24,6,1998,"6/24/1998",1,377,"PO","DOCH","NR",NA,NA,1,1,"377_1"
1701,42.398089,-75.375479,6,8,1998,"8/6/1998",1,378,"PO","DOCH","adult",NA,NA,1,1,"378_1"
1532,42.342833,-78.648022,22,7,1998,"7/22/1998",1,379,"PO","DOCH","NR",NA,NA,1,1,"379_1"
1521,42.340533,-78.722367,27,6,1999,"6/27/1999",1,380,"PO","DOCH","NR",NA,NA,1,1,"380_1"
1506,42.334752,-78.941823,27,5,1998,"5/27/1998",1,381,"PO","DOCH","NR",NA,NA,1,1,"381_1"
1512,42.338152,-78.850606,19,7,1997,"7/19/1997",1,382,"PO","DOCH","NR",NA,NA,1,1,"382_1"
1669,42.386831,-77.006968,17,6,1997,"6/17/1997",1,383,"PO","DOCH","NR",NA,NA,1,1,"383_1"
1722,42.404035,-75.364758,21,5,1998,"5/21/1998",1,384,"PO","DOCH","adult",NA,NA,1,1,"384_1"
1714,42.401747,-76.163346,11,10,1996,"10/11/1996",1,385,"PO","DOCH","NR",NA,NA,1,1,"385_1"
1706,42.400059,-76.573944,2,7,1994,"7/2/1994",1,386,"PO","DOCH","NR",NA,NA,1,1,"386_1"
1584,42.358054,-78.481879,18,6,1998,"6/18/1998",1,387,"PO","DOCH","NR",NA,NA,1,1,"387_1"
1708,42.400518,-76.570356,28,7,1998,"7/28/1998",1,388,"PO","DOCH","NR",NA,NA,1,1,"388_1"
1716,42.402229,-76.530667,13,9,1997,"9/13/1997",1,389,"PO","DOCH","NR",NA,NA,1,1,"389_1"
1639,42.378211,-77.853172,16,8,1998,"8/16/1998",1,390,"PO","DOCH","NR",NA,NA,1,1,"390_1"
1522,42.340919,-79.112762,19,8,1997,"8/19/1997",1,391,"PO","DOCH","NR",NA,NA,1,1,"391_1"
1596,42.364047,-78.465514,18,6,1998,"6/18/1998",1,392,"PO","DOCH","NR",NA,NA,1,1,"392_1"
1587,42.35931,-78.62954,22,7,1998,"7/22/1998",1,393,"PO","DOCH","NR",NA,NA,1,1,"393_1"
1668,42.386273,-77.650709,13,9,1997,"9/13/1997",1,394,"PO","DOCH","NR",NA,NA,1,1,"394_1"
1728,42.407674,-76.512332,5,9,1999,"9/5/1999",1,395,"PO","DOCH","NR",NA,NA,1,1,"395_1"
1667,42.386113,-77.805809,13,6,1999,"6/13/1999",1,396,"PO","DOCH","NR",NA,NA,1,1,"396_1"
1582,42.356761,-78.827268,19,3,1995,"3/19/1995",1,397,"PO","DOCH","NR",NA,NA,1,1,"397_1"
1723,42.405513,-76.902125,17,6,1997,"6/17/1997",1,398,"PO","DOCH","NR",NA,NA,1,1,"398_1"
1670,42.386967,-77.814347,13,6,1999,"6/13/1999",1,399,"PO","DOCH","NR",NA,NA,1,1,"399_1"
1764,42.4219,-74.619565,1,5,1991,"5/1/1991",1,400,"PO","DOCH","adult",NA,NA,1,1,"400_1"
1675,42.388251,-77.814836,13,6,1999,"6/13/1999",1,401,"PO","DOCH","NR",NA,NA,1,1,"401_1"
1735,42.412212,-76.636872,19,9,1999,"9/19/1999",1,402,"PO","DOCH","NR",NA,NA,1,1,"402_1"
1650,42.380022,-78.181982,6,10,1999,"10/6/1999",1,403,"PO","DOCH","NR",NA,NA,1,1,"403_1"
1766,42.422348,-74.271485,19,4,1995,"4/19/1995",1,404,"PO","DOCH","adult",NA,NA,1,1,"404_1"
1626,42.376035,-78.349082,18,7,1999,"7/18/1999",1,405,"PO","DOCH","NR",NA,NA,1,1,"405_1"
1635,42.377495,-78.329296,27,7,1999,"7/27/1999",1,406,"PO","DOCH","NR",NA,NA,1,1,"406_1"
1793,42.426258,-75.016291,7,5,1999,"5/7/1999",1,407,"PO","DOCH","adult",NA,NA,1,1,"407_1"
1683,42.391684,-77.822377,1,10,1998,"10/1/1998",1,408,"PO","DOCH","NR",NA,NA,1,1,"408_1"
1636,42.377516,-78.348541,18,7,1999,"7/18/1999",1,409,"PO","DOCH","NR",NA,NA,1,1,"409_1"
1517,42.339507,-79.479911,23,5,1998,"5/23/1998",1,410,"PO","DOCH","NR",NA,NA,1,1,"410_1"
1780,42.423688,-75.950267,18,9,1997,"9/18/1997",1,411,"PO","DOCH","NR",NA,NA,1,1,"411_1"
1784,42.424191,-75.949192,3,7,1996,"7/3/1996",1,412,"PO","DOCH","NR",NA,NA,1,1,"412_1"
1646,42.379477,-78.378023,17,7,1999,"7/17/1999",1,413,"PO","DOCH","NR",NA,NA,1,1,"413_1"
1707,42.400407,-77.627454,13,9,1997,"9/13/1997",1,414,"PO","DOCH","NR",NA,NA,1,1,"414_1"
1658,42.381302,-78.380355,16,7,1997,"7/16/1997",1,415,"PO","DOCH","NR",NA,NA,1,1,"415_1"
1806,42.430528,-74.46464,11,4,1999,"4/11/1999",1,416,"PO","DOCH","adult",NA,NA,1,1,"416_1"
1662,42.383272,-78.366523,27,7,1999,"7/27/1999",1,417,"PO","DOCH","NR",NA,NA,1,1,"417_1"
1664,42.384473,-78.371896,16,7,1997,"7/16/1997",1,418,"PO","DOCH","NR",NA,NA,1,1,"418_1"
1623,42.374123,-78.713035,3,7,1999,"7/3/1999",1,419,"PO","DOCH","NR",NA,NA,1,1,"419_1"
1794,42.426535,-76.41396,14,9,1997,"9/14/1997",1,420,"PO","DOCH","NR",NA,NA,1,1,"420_1"
1653,42.380561,-78.552221,1,8,1998,"8/1/1998",1,421,"PO","DOCH","NR",NA,NA,1,1,"421_1"
1649,42.379662,-78.584272,5,9,1998,"9/5/1998",1,422,"PO","DOCH","NR",NA,NA,1,1,"422_1"
1812,42.435726,-75.169351,27,5,1998,"5/27/1998",1,423,"PO","DOCH","adult",NA,NA,1,1,"423_1"
1717,42.402459,-77.821791,1,10,1998,"10/1/1998",1,424,"PO","DOCH","NR",NA,NA,1,1,"424_1"
1815,42.43645,-74.444144,9,7,1999,"7/9/1999",1,425,"PO","DOCH","adult",NA,NA,1,1,"425_1"
1640,42.378859,-78.68019,27,6,1999,"6/27/1999",1,426,"PO","DOCH","NR",NA,NA,1,1,"426_1"
1819,42.437123,-74.455389,14,5,1998,"5/14/1998",1,427,"PO","DOCH","adult",NA,NA,1,1,"427_1"
1644,42.379227,-78.682631,27,6,1999,"6/27/1999",1,428,"PO","DOCH","NR",NA,NA,1,1,"428_1"
1827,42.439734,-75.364065,21,5,1998,"5/21/1998",1,429,"PO","DOCH","adult",NA,NA,1,1,"429_1"
1809,42.434265,-76.29108,11,9,1999,"9/11/1999",1,430,"PO","DOCH","NR",NA,NA,1,1,"430_1"
1831,42.440213,-75.981625,3,7,1996,"7/3/1996",1,431,"PO","DOCH","NR",NA,NA,1,1,"431_1"
1603,42.366409,-79.237493,8,5,1996,"5/8/1996",1,432,"PO","DOCH","NR",NA,NA,1,1,"432_1"
1697,42.397613,-78.308514,5,9,1999,"9/5/1999",1,433,"PO","DOCH","NR",NA,NA,1,1,"433_1"
1609,42.368302,-79.24574,26,9,1996,"9/26/1996",1,434,"PO","DOCH","NR",NA,NA,1,1,"434_1"
1711,42.401214,-78.300229,5,9,1999,"9/5/1999",1,435,"PO","DOCH","NR",NA,NA,1,1,"435_1"
1779,42.42364,-77.513303,28,5,1999,"5/28/1999",1,436,"PO","DOCH","NR",NA,NA,1,1,"436_1"
1865,42.450176,-75.526122,16,6,1997,"6/16/1997",1,437,"PO","DOCH","NR",NA,NA,1,1,"437_1"
1621,42.373008,-79.247848,25,9,1996,"9/25/1996",1,438,"PO","DOCH","NR",NA,NA,1,1,"438_1"
1838,42.440924,-76.75772,26,5,1999,"5/26/1999",1,439,"PO","DOCH","NR",NA,NA,1,1,"439_1"
1630,42.376997,-79.242509,7,5,1996,"5/7/1996",1,440,"PO","DOCH","NR",NA,NA,1,1,"440_1"
1702,42.39924,-78.671155,19,9,1998,"9/19/1998",1,441,"PO","DOCH","NR",NA,NA,1,1,"441_1"
1761,42.421064,-77.920047,30,7,1993,"7/30/1993",1,442,"PO","DOCH","NR",NA,NA,1,1,"442_1"
1645,42.379251,-79.259067,12,6,1997,"6/12/1997",1,443,"PO","DOCH","NR",NA,NA,1,1,"443_1"
1742,42.412883,-78.237786,22,9,1997,"9/22/1997",1,444,"PO","DOCH","NR",NA,NA,1,1,"444_1"
1657,42.38128,-79.234175,7,5,1996,"5/7/1996",1,445,"PO","DOCH","NR",NA,NA,1,1,"445_1"
1775,42.422808,-77.902752,30,7,1993,"7/30/1993",1,446,"PO","DOCH","NR",NA,NA,1,1,"446_1"
1660,42.381859,-79.228253,9,7,1999,"7/9/1999",1,447,"PO","DOCH","NR",NA,NA,1,1,"447_1"
1712,42.401362,-78.670258,19,9,1998,"9/19/1998",1,448,"PO","DOCH","NR",NA,NA,1,1,"448_1"
1694,42.395403,-78.890224,10,9,1998,"9/10/1998",1,449,"PO","DOCH","NR",NA,NA,1,1,"449_1"
1736,42.412371,-78.355805,7,9,1998,"9/7/1998",1,450,"PO","DOCH","NR",NA,NA,1,1,"450_1"
1791,42.42617,-77.912347,11,9,1996,"9/11/1996",1,451,"PO","DOCH","NR",NA,NA,1,1,"451_1"
1836,42.440758,-77.293669,16,8,1998,"8/16/1998",1,452,"PO","DOCH","NR",NA,NA,1,1,"452_1"
1727,42.407505,-78.669893,15,8,1998,"8/15/1998",1,453,"PO","DOCH","NR",NA,NA,1,1,"453_1"
1913,42.469528,-74.813654,11,6,1998,"6/11/1998",1,454,"PO","DOCH","adult",NA,NA,1,1,"454_1"
1762,42.421634,-78.333739,26,7,1999,"7/26/1999",1,455,"PO","DOCH","NR",NA,NA,1,1,"455_1"
1915,42.470317,-75.130265,27,5,1998,"5/27/1998",1,456,"PO","DOCH","adult",NA,NA,1,1,"456_1"
1902,42.468314,-76.292787,3,8,1999,"8/3/1999",1,457,"PO","DOCH","NR",NA,NA,1,1,"457_1"
1737,42.412374,-78.9525,26,5,1998,"5/26/1998",1,458,"PO","DOCH","NR",NA,NA,1,1,"458_1"
1922,42.475975,-76.20476,19,5,1995,"5/19/1995",1,459,"PO","DOCH","NR",NA,NA,1,1,"459_1"
